entity,year,total_pop,continent,kg_apple_prod_capita_year,phd_awards,cal_frm_animl_prot,cal_frm_plnt_prot,cal_frm_fat,cal_frm_carbs,fruit_consumed_kg_pc_year,gdp_capita_year,life_expectancy,deaths_neoplasms,daly,percent_prevalence_depressive_disorders
Belgium,1970,9632179,Europe,NA,NA,216.8,152.04,1122.66,1576.5,NA,NA,71.046,NA,NA,NA
Belgium,1971,9663323,Europe,NA,NA,224.12,158,1211.94,1598.94,NA,NA,71.212,NA,NA,NA
Belgium,1972,9692845,Europe,NA,NA,220.92,155.24,1194.66,1532.18,NA,NA,71.397,NA,NA,NA
Belgium,1973,9720750,Europe,NA,NA,224.72,156.6,1215,1636.68,NA,NA,71.598,NA,NA,NA
Belgium,1974,9747023,Europe,NA,NA,232.68,152.32,1245.42,1586.58,NA,NA,71.813,NA,NA,NA
Belgium,1975,9771582,Europe,NA,NA,232.84,154.96,1157.76,1619.44,NA,NA,72.039,NA,NA,NA
Belgium,1976,9794771,Europe,NA,NA,231.8,153.12,1138.77,1639.31,NA,NA,72.275,NA,NA,NA
Belgium,1977,9816693,Europe,NA,NA,238.04,157.44,1130.49,1633.03,NA,NA,72.517,NA,NA,NA
Belgium,1978,9836812,Europe,NA,NA,244.32,157,1131.84,1614.84,NA,NA,72.764,NA,NA,NA
Belgium,1979,9854372,Europe,NA,NA,247.12,150.52,1162.89,1578.47,NA,NA,73.015,NA,NA,NA
Belgium,1980,9868999,Europe,NA,NA,251.44,154.08,1222.38,1645.1,NA,NA,73.268,NA,NA,NA
Belgium,1981,9880594,Europe,NA,NA,247.68,158.88,1215.63,1647.81,NA,NA,73.526,NA,NA,NA
Belgium,1982,9889819,Europe,NA,NA,253.6,157.76,1285.56,1686.08,NA,NA,73.788,NA,NA,NA
Belgium,1983,9897877,Europe,NA,NA,252.4,154,1317.6,1647,NA,NA,74.056,NA,NA,NA
Belgium,1984,9906370,Europe,NA,NA,250.84,163.12,1337.13,1700.91,NA,NA,74.327,NA,NA,NA
Belgium,1985,9916577,Europe,NA,NA,254.52,157.24,1318.5,1672.74,NA,NA,74.598,NA,NA,NA
Belgium,1986,9928539,Europe,NA,NA,255.44,154.68,1362.96,1667.92,NA,NA,74.867,NA,NA,NA
Belgium,1987,9942281,Europe,NA,NA,255.24,155.12,1325.16,1677.48,NA,NA,75.129,NA,NA,NA
Belgium,1988,9959011,Europe,NA,NA,254.12,158.08,1442.34,1697.46,NA,NA,75.383,NA,NA,NA
Belgium,1989,9980175,Europe,NA,NA,251.96,157.48,1361.97,1701.59,NA,NA,75.628,NA,NA,NA
Belgium,2021,11632334,Europe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1961,94700,North_Ameria,0.31,NA,102,136.68,487.89,1396.43,247.7234,NA,60.531,NA,NA,NA
Belize,1962,97392,North_Ameria,1.05,NA,117.56,131.96,508.68,1469.8,370.996,NA,61.092,NA,NA,NA
Belize,1963,100165,North_Ameria,0.6,NA,91.48,142.36,522.36,1517.8,353.87100000000004,NA,61.663,NA,NA,NA
Belize,1964,103069,North_Ameria,0.78,NA,96.52,137.04,543.87,1489.57,341.37660000000005,NA,62.241,NA,NA,NA
Belize,1965,106120,North_Ameria,0.75,NA,90.68,135.76,538.74,1508.82,333.95120000000003,NA,62.823,NA,NA,NA
Belize,1966,109348,North_Ameria,0.64,NA,91.44,133.32,544.5,1486.74,228.379,NA,63.402,NA,NA,NA
Belize,1967,112707,North_Ameria,0.56,NA,93.12,135.28,539.64,1517.96,213.14460000000005,NA,63.971,NA,NA,NA
Belize,1968,116065,North_Ameria,0.5,NA,98.08,132.08,548.1,1478.74,170.15400000000002,NA,64.525,NA,NA,NA
Belize,1969,119269,North_Ameria,0.82,NA,85.88,132.52,547.47,1479.13,170.04440000000002,NA,65.058,NA,NA,NA
Belize,1970,122184,North_Ameria,0.35,NA,101.72,129.6,565.74,1481.94,137.7672,NA,65.566,NA,NA,NA
Belize,1971,124795,North_Ameria,0.81,NA,104.04,132.56,567.81,1500.59,266.46500000000003,NA,66.047,NA,NA,NA
Belize,1972,127152,North_Ameria,0.54,NA,103.6,133.04,564.93,1516.43,275.644,NA,66.504,NA,NA,NA
Belize,1973,129294,North_Ameria,0.46,NA,97,131.52,555.03,1530.45,348.0348,NA,66.939,NA,NA,NA
Belize,1974,131305,North_Ameria,0.82,NA,108.28,136.68,569.52,1565.52,283.09680000000003,NA,67.354,NA,NA,NA
Belize,1975,133264,North_Ameria,0.93,NA,118.08,133.56,582.57,1578.79,390.4226000000001,NA,67.751,NA,NA,NA
Belize,1976,135143,North_Ameria,0.77,NA,117.64,131.44,598.86,1546.06,215.25440000000003,NA,68.135,NA,NA,NA
Belize,1977,136990,North_Ameria,0.4,NA,122.72,133.12,599.04,1582.12,191.22460000000004,NA,68.509,NA,NA,NA
Belize,1978,138975,North_Ameria,0.76,NA,125.6,137.64,617.13,1638.63,230.8998,NA,68.874,NA,NA,NA
Belize,1979,141302,North_Ameria,0.62,NA,130.28,138.36,658.62,1623.74,178.7576,NA,69.229,NA,NA,NA
Belize,1980,144142,North_Ameria,0.58,NA,135.92,142.84,674.1,1699.14,495.2824,NA,69.577,NA,NA,NA
Belize,1981,147572,North_Ameria,1.57,NA,137.48,142.2,670.86,1714.46,585.4010000000001,NA,69.921,NA,NA,NA
Belize,1982,151486,North_Ameria,0.54,NA,132.2,140.68,679.05,1677.07,578.1126,NA,70.257,NA,NA,NA
Belize,1983,155820,North_Ameria,0.76,NA,138.52,131.56,661.14,1564.78,150.78220000000002,NA,70.575,NA,NA,NA
Belize,1984,160341,North_Ameria,1.16,NA,136.96,132.32,657.36,1572.36,361.4334,NA,70.865,NA,NA,NA
Belize,1985,164918,North_Ameria,0.7,NA,135.44,130.4,651.78,1556.38,363.70760000000007,NA,71.11,NA,NA,NA
Belize,1986,169569,North_Ameria,0.79,NA,130.48,126.8,644.31,1546.41,417.0554000000001,NA,71.294,NA,NA,NA
Belize,1987,174333,North_Ameria,0.51,NA,135.88,136.84,664.56,1604.72,628.6382000000001,NA,71.405,NA,NA,NA
Belize,1988,179023,North_Ameria,0.84,NA,132.2,134.36,672.66,1564.78,557.0694000000001,NA,71.437,NA,NA,NA
Belize,1989,183471,North_Ameria,1.17,NA,105.8,144.88,538.83,1649.49,581.5102,NA,71.386,NA,NA,NA
Belize,2018,383071,North_Ameria,NA,NA,NA,NA,NA,NA,NA,7261.87028738671,74.496,NA,NA,NA
Belize,2019,390351,North_Ameria,NA,NA,NA,NA,NA,NA,NA,7251.9213512161,74.623,NA,NA,NA
Belize,2020,397621,North_Ameria,NA,NA,NA,NA,NA,NA,NA,6119.88768686154,NA,NA,NA,NA
Belize,1901,38149,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1902,38541,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1903,38861,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1904,39184,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1905,39510,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1906,39838,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1907,40169,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1908,40502,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1909,40872,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1910,41278,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1911,41721,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1912,42203,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1913,42723,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1914,43250,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1915,43783,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1916,44323,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1917,44869,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1918,45401,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1919,45946,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1920,46504,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1921,47076,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1922,47662,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1923,48263,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1924,48871,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1925,49486,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1926,50109,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1927,50740,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1928,51380,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1929,52049,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1930,52748,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1931,53479,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1932,54243,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1933,55039,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1934,55847,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1935,56667,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1936,57498,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1937,58342,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1938,59199,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1939,60022,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1940,60812,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1941,61567,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1942,62287,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1943,62970,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1944,63660,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1945,64358,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1946,65064,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1947,65777,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1948,66498,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1949,67540,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Belize,1950,68915,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,54.806,NA,NA,NA
Belize,1951,71239,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,55.086,NA,NA,NA
Belize,1952,73430,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,55.644,NA,NA,NA
Belize,1953,75551,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,56.197,NA,NA,NA
Belize,1954,77688,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,56.745,NA,NA,NA
Belize,1955,79867,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,57.289,NA,NA,NA
Belize,1956,82134,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,57.829,NA,NA,NA
Belize,1957,84508,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,58.366,NA,NA,NA
Belize,1958,86952,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,58.901,NA,NA,NA
Belize,1959,89486,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,59.439,NA,NA,NA
Belize,1960,92068,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,59.981,NA,NA,NA
Belize,2021,404915,North_Ameria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bermuda,1961,NA,North_Ameria,2.43,NA,252.2,100.52,934.83,1285.45,336.5268,NA,69.354,NA,NA,NA
Bermuda,1962,NA,North_Ameria,2.61,NA,260.6,103.36,934.83,1318.21,327.7862,NA,69.623,NA,NA,NA
Bermuda,1963,NA,North_Ameria,2.55,NA,258.08,97.92,952.11,1269.89,366.1462,NA,69.85,NA,NA,NA
Bermuda,1964,NA,North_Ameria,2.69,NA,255,102.28,950.85,1333.87,372.2564,NA,70.045,NA,NA,NA
Bermuda,1965,NA,North_Ameria,2.63,NA,256.32,100,951.21,1308.47,373.9826000000001,NA,70.222,NA,NA,NA
Bermuda,1966,NA,North_Ameria,2.92,NA,277.68,94.92,995.4,1274,340.3354,NA,70.395,NA,NA,NA
Bermuda,1967,NA,North_Ameria,3.88,NA,268.2,101.04,968.04,1314.72,368.2012,NA,70.578,NA,NA,NA
Bermuda,1968,NA,North_Ameria,11.9,NA,276.24,98.4,1042.74,1339.62,407.849,NA,70.782,NA,NA,NA
Bermuda,1969,NA,North_Ameria,7.78,NA,272.92,99.08,1105.92,1338.08,381.5998000000001,NA,71.014,NA,NA,NA
Bermuda,1970,NA,North_Ameria,11.4,NA,272.2,108.72,1122.21,1369.87,419.0556,NA,71.283,NA,NA,NA
Bermuda,1971,NA,North_Ameria,9.1,NA,267.56,103.92,1084.5,1374.02,390.0938,NA,71.593,NA,NA,NA
Bermuda,1972,NA,North_Ameria,10.38,NA,260.08,107.12,1099.62,1438.18,466.29320000000007,NA,71.934,NA,NA,NA
Bermuda,1973,NA,North_Ameria,9.89,NA,260.32,109.4,1093.59,1352.69,471.28,NA,72.292,NA,NA,NA
Bermuda,1974,NA,North_Ameria,8.91,NA,270.8,106.76,1087.11,1334.33,396.3684,NA,72.654,NA,NA,NA
Bermuda,1975,NA,North_Ameria,9.37,NA,277.28,104.72,1090.53,1245.47,391.9844000000001,NA,73.001,NA,NA,NA
Bermuda,1976,NA,North_Ameria,10.15,NA,288.96,109,1095.3,1303.74,346.6922,NA,73.31,NA,NA,NA
Bermuda,1977,NA,North_Ameria,9.15,NA,266.68,107.8,1065.42,1255.1,311.4284,NA,73.568,NA,NA,NA
Bermuda,1978,NA,North_Ameria,8.8,NA,267.32,116.96,1148.13,1308.59,314.5794,NA,73.768,NA,NA,NA
Bermuda,1979,NA,North_Ameria,9.82,NA,288.96,115.08,1156.68,1327.28,316.6618,NA,73.912,NA,NA,NA
Bermuda,1980,NA,North_Ameria,10.13,NA,298.72,117.6,1163.7,1329.98,312.3874,NA,74.007,NA,NA,NA
Bermuda,1981,NA,North_Ameria,10.63,NA,290.8,120.72,1186.29,1370.19,314.3054,NA,74.067,NA,NA,NA
Bermuda,1982,NA,North_Ameria,8.95,NA,284.84,127.84,1162.89,1401.43,325.48460000000006,NA,74.114,NA,NA,NA
Bermuda,1983,NA,North_Ameria,11.37,NA,291.92,130.72,1216.89,1394.47,350.9118,NA,74.168,NA,NA,NA
Bermuda,1984,NA,North_Ameria,10.47,NA,290.08,142.08,1158.48,1481.36,359.76200000000006,NA,74.24,NA,NA,NA
Bermuda,1985,NA,North_Ameria,8.62,NA,280.92,137.56,1200.33,1488.19,373.2702,NA,74.335,NA,NA,NA
Bermuda,1986,NA,North_Ameria,8.9,NA,282.68,142.28,1143.81,1505.23,365.2420000000001,NA,74.451,NA,NA,NA
Bermuda,1987,NA,North_Ameria,9.53,NA,276.92,142.44,1128.78,1495.86,343.59600000000006,NA,74.582,NA,NA,NA
Bermuda,1988,NA,North_Ameria,9.73,NA,296.72,120.92,1116.45,1355.91,350.3364,NA,74.726,NA,NA,NA
Bermuda,1989,NA,North_Ameria,9.47,NA,276.56,129.08,1110.6,1397.76,364.694,NA,74.886,NA,NA,NA
Bermuda,2018,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,81422.1346003442,82.459,NA,NA,NA
Bermuda,2019,NA,North_Ameria,NA,NA,NA,NA,NA,NA,NA,81804.2656772398,82.593,NA,NA,NA
Brazil,1961,74311338,South_America,0.76,NA,71.16,153.8,342.54,1641.5,193.27960000000004,NA,54.634,NA,NA,NA
Brazil,1962,76514329,South_America,0.85,NA,72.36,155.96,363.24,1679.44,203.3354,NA,55.13,NA,NA,NA
Brazil,1963,78772647,South_America,0.99,NA,72.16,158.32,353.61,1658.91,213.6926,NA,55.627,NA,NA,NA
Brazil,1964,81064572,South_America,0.65,NA,74.92,162.52,369.81,1699.75,210.9252,NA,56.121,NA,NA,NA
Brazil,1965,83373533,South_America,1.07,NA,76.4,165.16,378.36,1712.08,217.5286,NA,56.61,NA,NA,NA
Brazil,1966,85696502,South_America,0.83,NA,76.28,165.92,396.54,1690.26,217.5834,NA,57.091,NA,NA,NA
Brazil,1967,88035815,South_America,1.14,NA,76.16,172.84,391.77,1732.23,230.297,NA,57.563,NA,NA,NA
Brazil,1968,90387079,South_America,1.38,NA,79.84,172.8,413.28,1791.08,236.4072,NA,58.025,NA,NA,NA
Brazil,1969,92746607,South_America,1.37,NA,79.28,164.84,410.94,1777.94,251.4498,NA,58.475,NA,NA,NA
Brazil,1970,95113265,South_America,1.31,NA,80.28,161.68,415.62,1747.42,256.3544,NA,58.911,NA,NA,NA
Brazil,1971,97482928,South_America,1.38,NA,77,171.24,420.75,1757.01,245.8054,NA,59.332,NA,NA,NA
Brazil,1972,99859388,South_America,1.28,NA,78.64,162.72,435.24,1720.4,270.7668,NA,59.739,NA,NA,NA
Brazil,1973,102259497,South_America,0.88,NA,82.4,156.52,433.08,1713,216.049,NA,60.132,NA,NA,NA
Brazil,1974,104706193,South_America,1.79,NA,84.24,155.6,501.93,1737.23,246.6,NA,60.513,NA,NA,NA
Brazil,1975,107216209,South_America,1.48,NA,88.36,153.56,490.59,1756.49,231.39300000000003,NA,60.884,NA,NA,NA
Brazil,1976,109790943,South_America,1.88,NA,90.4,150.16,479.52,1798.92,259.0944,NA,61.243,NA,NA,NA
Brazil,1977,112425392,South_America,1.97,NA,88.32,152.24,530.64,1782.8,251.12100000000004,NA,61.595,NA,NA,NA
Brazil,1978,115121158,South_America,1.87,NA,90.64,152.76,570.24,1781.36,224.68,NA,61.942,NA,NA,NA
Brazil,1979,117878412,South_America,1.91,NA,95.84,157.4,582.75,1867.01,239.17460000000003,NA,62.286,NA,NA,NA
Brazil,1980,120694012,South_America,1.61,NA,102.84,153.6,598.32,1843.24,258.245,NA,62.63,NA,NA,NA
Brazil,1981,123570327,South_America,1.6,NA,97.44,152.64,578.25,1772.67,201.03380000000004,NA,62.976,NA,NA,NA
Brazil,1982,126498322,South_America,2.25,NA,96.72,156.88,572.67,1816.73,240.68160000000003,NA,63.326,NA,NA,NA
Brazil,1983,129448815,South_America,1.86,NA,96.24,156.32,569.88,1774.56,222.02220000000003,NA,63.68,NA,NA,NA
Brazil,1984,132383569,South_America,2.33,NA,96.6,154.76,570.06,1775.58,172.78440000000003,NA,64.039,NA,NA,NA
Brazil,1985,135274083,South_America,2.51,NA,98,155.8,585.27,1789.93,301.5918,NA,64.406,NA,NA,NA
Brazil,1986,138108915,South_America,2.85,NA,114.28,148.04,632.7,1788.98,208.9798,NA,64.782,NA,NA,NA
Brazil,1987,140891606,South_America,2.9,NA,111.88,149.8,650.79,1778.53,246.874,NA,65.165,NA,NA,NA
Brazil,1988,143627505,South_America,3.3,NA,108.24,147.84,680.04,1751.88,281.7816,NA,65.553,NA,NA,NA
Brazil,1989,146328305,South_America,3.7,NA,117.52,146.88,711.72,1759.88,307.565,NA,65.947,NA,NA,NA
Brazil,2018,209469320,South_America,NA,NA,NA,NA,NA,NA,NA,14668.2561636292,75.672,NA,NA,NA
Brazil,2019,211049519,South_America,NA,NA,NA,NA,NA,NA,NA,14763.8716968734,75.881,NA,NA,NA
Brazil,2020,212559409,South_America,NA,NA,NA,NA,NA,NA,NA,14063.9825053838,NA,NA,NA,NA
Brazil,1901,18469004,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1902,18874521,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1903,19279718,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1904,19693613,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1905,20116394,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1906,20548251,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1907,20989379,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1908,21439977,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1909,21899583,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1910,22368378,South_America,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,NA,NA
Brazil,1911,22846544,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1912,23334267,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1913,23831738,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1914,24339814,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1915,24858721,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1916,25388691,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1917,25929959,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1918,26479919,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1919,27037602,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1920,27603092,South_America,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,NA
Brazil,1921,28176472,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1922,28757825,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1923,29347235,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1924,29948725,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1925,30562543,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1926,31188942,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1927,31828179,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1928,32480517,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1929,33146151,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1930,33825351,South_America,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA
Brazil,1931,34518393,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1932,35225560,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1933,35947139,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1934,36683499,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1935,37434943,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1936,38201781,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1937,38984326,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1938,39782902,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1939,40648271,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1940,41583140,South_America,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA
Brazil,1941,42590310,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1942,43672675,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1943,44833224,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1944,46024612,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1945,47247661,South_America,NA,NA,NA,NA,NA,NA,NA,NA,42.299999,NA,NA,NA
Brazil,1946,48503211,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1947,49792125,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1948,51115291,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1949,52508525,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brazil,1950,53974728,South_America,NA,NA,NA,NA,NA,NA,NA,NA,50.06,NA,NA,NA
Brazil,1951,55606413,South_America,NA,NA,NA,NA,NA,NA,NA,NA,50.245,NA,NA,NA
Brazil,1952,57283658,South_America,NA,NA,NA,NA,NA,NA,NA,NA,50.622,NA,NA,NA
Brazil,1953,58999276,South_America,NA,NA,NA,NA,NA,NA,NA,NA,51.014,NA,NA,NA
Brazil,1954,60749490,South_America,NA,NA,NA,NA,NA,NA,NA,NA,51.42,NA,NA,NA
Brazil,1955,62533920,South_America,NA,NA,NA,NA,NA,NA,NA,NA,51.841,NA,NA,NA
Brazil,1956,64355709,South_America,NA,NA,NA,NA,NA,NA,NA,NA,52.276,NA,NA,NA
Brazil,1957,66221469,South_America,NA,NA,NA,NA,NA,NA,NA,NA,52.725,NA,NA,NA
Brazil,1958,68140426,South_America,NA,NA,NA,NA,NA,NA,NA,NA,53.187,NA,NA,NA
Brazil,1959,70123372,South_America,NA,NA,NA,NA,NA,NA,NA,NA,53.66,NA,NA,NA
Brazil,1960,72179235,South_America,NA,NA,NA,NA,NA,NA,NA,NA,54.143,NA,NA,NA
Brazil,2021,213993441,South_America,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cameroon,1961,5285015,Africa,0.04,NA,38.8,178.24,278.01,1517.95,191.0328,NA,42.255,NA,NA,NA
Cameroon,1962,5398730,Africa,0.05,NA,37.88,175.96,283.86,1522.3,231.4204,NA,42.721,NA,NA,NA
Cameroon,1963,5518104,Africa,0.05,NA,37.6,179.64,286.65,1559.11,236.2154,NA,43.182,NA,NA,NA
